Event ID,Auth Code,Event Timestamp,Req Date Time,Opt ID,Enrolment Reference ID,Aua,Sa,Asa,Auth Result,Error Code,Sub Error Code,Auth Duration,Auth Type,Registered Device Software ID,Registered Device Software Version,Device Provider ID,Model ID,Device Code,Cert Expiry Date,Device Meta Data,Pid Size,Face Match Score,Face Match Type,Face Sdk Version,Face Used,Face Fusion Done,Fdc,Finger Match Threshold,Fmr Sdk Version,Finger Match Score,Fmr Count,Fir Count,Finger Fusion Performed,Idc,Iris Fusion Performed,Location State Code,Location District Code,Resident State Code,Resident District Code,Otp Identifier,Server ID,Kafka Source Timestamp
49f74724-b67b-4eb9-924e-fd50e6f82e07,78fa7b2f419c4ece95600c6c48937dc1,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,83,F,,,,,,,,997,0,,,0,0,NC,34,v3.4.15,260,1,0,0,NC,0,,,5,58,,,"18/4/2026, 9:41 PM"
e8cf06af-d691-477a-bf4b-011231950fab,8e45b731ec3b4b198b845479d3f47ca2,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",DOC_RJ_JO_NC106286,0d82c4a7-9c17-4874-84f3-46688a45749b,340000,340000,1200,n,300,300-3,192,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,a73fc5d5-858f-4e6d-b53c-77fe0efbde1f,20280813,0,10772,0,,,0,0,,34,v3.4.15,150,1,1,0,,0,,,8,112,,uid-auth-server-oaep-5774f8fc8c-kgqx2,"18/4/2026, 9:41 PM"
664de3cb-9e6c-4171-8159-c3b11dbe1531,cb7e2d2dea2a4757a8a56588afd8816a,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",S-CPI102,4f625475-ed2c-48a8-9c4b-5d9daaa65f51,3440000,3440000,1800,y,,,41,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,15,272,5da599fff8aef4b3a3f65a6395c6b2d0763afc7d,uid-auth-server-prod-rmq4-hsm24-bcd47bbff-jrjzw,"18/4/2026, 9:41 PM"
594035ca-1fc2-42a2-8380-096972a211a3,04c66c3e74ca4f71ad9dd2c79fec1317,"18/4/2026, 9:41 PM","7/1/2026, 2:57 PM",PRO021_18,ee7fde29-d579-4444-a77d-442c5b5573e3,2980000,2980000,1200,y,,,231,O,,,,,,20250923,,189,0,,,0,0,,0,,0,0,0,0,,0,,,,,e872796f44b1fb5893b7ed709e557ab31cf92c96,,"18/4/2026, 9:41 PM"
25310c80-8824-4973-8977-fc78a4bc3250,f7b76adb9d164954ae96a157851f06ec,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",IPPBPB_1640801,64b46e7e-db73-4bb3-aec1-257d096eb423,3360000,3360000,2500,y,,,96,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,519,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,3,40,,uid-auth-server-prod-rmq4-hsm24-bcd47bbff-95g6w,"18/4/2026, 9:41 PM"
1e85fb69-d85a-4cf6-80c0-f01989ce4055,1cd58e9ad7d24e269ed89b469206a0a8,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",IPPBMP_1452435,2e0c0bd0-d540-4a76-8780-29349f0fee03,3360000,3360000,2500,y,,,204,F,RENESAS.ACPL.001,1.3.5,STARTEK.ACPL,FM220U L1,7de111a7-caf5-4c06-abff-0870463e2529,20280813,0,12208,0,,,0,0,,34,v3.4.15,274,1,1,0,,0,,,23,418,,uid-auth-server-mndc-prod-rmq1-546b65fc59-ng2kf,"18/4/2026, 9:41 PM"
6685a80a-cebb-46f4-8fe1-10c89eacbed7,4dce0b440d924414a7f972c5c4857e18,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",JEPC_MKS_DUM_NS700981,e75407d3-385b-475f-a2ac-2370fc687984,8500000,8500000,100,y,,,144,F,NXP.IDEMIA.001,1.1.4,Morpho.SmartChip,CBME3RD,61b131f9-30f0-4f50-98ed-45ce97bae352,20280813,0,14373,0,,,0,0,,34,v3.4.15,47,1,1,0,,0,,,20,2011,,uid-auth-server-prod-rmq4-hsm24-bcd47bbff-zljl8,"18/4/2026, 9:41 PM"
cc5045f0-b7e1-4602-8ba4-0afd6f20c639,7916319c6799456ca6fb34d5ccc44e89,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,381,I,,,,,,,,244053,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,5,58,,,"18/4/2026, 9:41 PM"
0562ffe2-7d04-4002-a91f-c0c33402dc22,956101d4949140ccb50a185d73d78bd7,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,372,F,,,,,,,,742,0,,,0,0,NC,34,v3.4.15,303,1,0,0,NC,0,,,5,58,,,"18/4/2026, 9:41 PM"
d61237da-0835-4cb7-9b28-38e6541c5fe4,b797c90de6fd4e10be3c166879f8a40d,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,n,300,,273,I,,,,,,,,263988,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,5,58,,,"18/4/2026, 9:41 PM"
7320b502-a81e-4fc0-b9df-b396aa930c7a,cc13ce147cd64927838296b5da6a636d,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,215,F,,,,,,,,997,0,,,0,0,NC,34,v3.4.15,260,1,0,0,NC,0,,,5,58,,,"18/4/2026, 9:41 PM"
85bbab50-908a-476e-b0fd-12e512d27d3d,5f435d4351ce4b3d83b29b1460644e43,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",RJ_BU_0516_NS871139,86f0b553-e4b5-4476-8aba-e35105382627,9400000,9400000,100,y,,,214,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,9283cb4a-fcda-4d11-84bf-2328f5b9dc83,20280813,0,7876,0,,,0,0,,34,v3.4.15,26,1,1,0,,0,,,8,99,,uid-auth-server-prod-rmq4-hsm24-bcd47bbff-mlpfc,"18/4/2026, 9:41 PM"
53ecd635-88ab-4d71-9d71-fcee47bd2dce,619bbc0b8dc74a97969c4fb75d0f5dd6,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",UP.DOP_VSI_NS830025,0b849016-49ad-4fae-aa7f-8d3eb9125b84,2980000,SERVICEMON,1200,y,,,784,F,,,,,,,,286710,0,,,0,0,NC,34,,183,0,1,0,NC,0,,,9,153,,,"18/4/2026, 9:41 PM"
cc641d77-3d16-4fe5-9f0f-bc534d09612b,3b03277d26a14a71a7c6ec4a56e1388e,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",WCDIPV_NAG906463,3076bfae-8659-4df3-a6fa-0b72d55a252b,3440000,3440000,1800,y,,,47,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,18,294,af630ac62635e8752163f40292b5929179906999,uid-auth-server-prod-ceph-5f8d7877f-bqndt,"18/4/2026, 9:41 PM"
4338a070-8b20-424f-90d0-c081df1d7023,03934fdd296e44bab661ce9da75162a7,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",UPSIL15108,4ab8869d-74c9-4f69-b40b-e283dab3d3b8,3510000,3510000,1200,y,,,126,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,5456d821-3116-4fae-9a11-b909ac7fed58,20280813,0,10320,0,,,0,0,,34,v3.4.15,100,1,1,0,,0,,,9,137,,uid-auth-server-mndc-77ff45558c-25wrm,"18/4/2026, 9:41 PM"
8998027b-3561-4c85-8087-103f30930722,5957d2d795d1416087e4c08c8c4edde9,"18/4/2026, 9:41 PM","7/1/2026, 9:49 AM",11090131KALIKIRI_ANM,02cf8002-c5cf-46c9-a8ac-4fd34b883072,210000,PGVWV24263,1700,y,,,374,O,,,,,,20250923,,65,0,,,0,0,,0,,0,0,0,0,,0,,,,,39d7dabca77dd3606a27dd916f31737c6beb1d66,,"18/4/2026, 9:41 PM"
3d4fed49-5ed0-4120-b621-dca1d67d45e3,040a7e78201c48aa9524039eca44177e,"18/4/2026, 9:41 PM","7/1/2026, 12:43 PM",10690069MANDAVALLI_KRI,fd501a07-ec7c-456e-86a8-d408ef632481,210000,PGVWV24263,1700,y,,,226,O,,,,,,20250923,,65,0,,,0,0,,0,,0,0,0,0,,0,,,,,d7801b88a8b5d9374465d44817cd2594a6a38bd2,,"18/4/2026, 9:41 PM"
7d0707b0-c23a-4811-8a96-b08e7afa6d5e,e8ba9dafa45c44ce854a4e86e4e959cc,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",DOC_RJ_JO_NC106286,0d82c4a7-9c17-4874-84f3-46688a45749b,340000,340000,1200,n,300,300-3,143,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,a73fc5d5-858f-4e6d-b53c-77fe0efbde1f,20280813,0,10232,0,,,0,0,,34,v3.4.15,60,1,1,0,,0,,,8,112,,uid-auth-server-oaep-5774f8fc8c-xszds,"18/4/2026, 9:41 PM"
410364d7-580d-4cac-93f0-26ca468b70c3,c1919d67471b4a8abbf454e9e1887ad7,"18/4/2026, 9:41 PM","7/1/2026, 9:59 PM",CSCOD_BAR_NS894383,b2dc8f26-dd4f-4fb4-943b-f210703271b7,650000,PMSME10111,1800,y,,,36,D,,,,,,20280813,,139,0,,,0,0,,0,,0,0,0,0,,0,,,,,,,"18/4/2026, 9:41 PM"
b9485d28-f9cd-4b47-aa19-58022e3044da,76864c38e1414dfb9154dab9b3392d47,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",OCBL1527,f6d7126b-a15f-4de5-9e86-75ad26278b3c,3440000,3440000,1800,y,,,38,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,21,372,3c0aefef593402723f16689756bb4dd94d76688b,uid-auth-server-prod-rmq4-hsm24-bcd47bbff-r5ctw,"18/4/2026, 9:41 PM"
e5989fba-da44-4602-8e83-7ebd5e7cbcbc,eee29bdbd02f4c35a794721d5b03f6d2,"18/4/2026, 9:41 PM","7/1/2026, 11:53 AM",G1_TMK_439,0fd857c3-13cf-43a9-8dc0-038d0556bf12,840000,840000,2000,y,,,350,O,,,,,,20280813,,108,0,,,0,0,,0,,0,0,0,0,,0,,,,,ca47452daced525bd12ddbf4f3e64c46d0525f69,,"18/4/2026, 9:41 PM"
d8902738-b22f-41d8-addb-0168a0700b88,664dc1c5c1ab4c2a9813934259324b6b,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",IPPBUP_1299699,35b6ec7c-75e3-4283-8303-ea8143464683,3360000,3360000,2500,y,,,87,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,332,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,9,132,,uid-auth-server-prod-rmq2-54954d7586-dz4fd,"18/4/2026, 9:41 PM"
56477677-1f6c-4910-979e-7bba225867b9,63787e0b453e4e1c8f3f5b474bd30141,"18/4/2026, 9:36 PM","18/4/2026, 9:36 PM",UP_CSC_UCL_NS338431,96dae5ab-3ef6-42aa-b0f1-4db412671ada,2260000,2260000,900,y,,,47,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,482,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,9,183,,uid-auth-server-6d4ff9f7b6-mdg84,"18/4/2026, 9:36 PM"
f459cce4-bc5a-42a5-ad75-fca78bbaf595,f001df199906409fb7dcdff5c2a15733,"18/4/2026, 9:41 PM","18/4/2026, 9:41 PM",DITSJJR_NO151020,1fa354c0-0966-4600-a804-52657c86a075,340000,340000,1200,y,,,491,F,,,,,,,,118537,0,,,0,0,NC,34,,214,0,1,0,NC,0,,,6,69,,,"18/4/2026, 9:41 PM"
1877a24f-4527-4878-93d6-64456ccc14df,25f9169e998c4cf2bed9fd0fae9b9b4b,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",OCSA4603,b94d22d1-d1b6-4115-8911-7633e41811ed,2980000,SERVICEMON,1200,y,,,562,F,,,,,,,,179158,0,,,0,0,NC,34,,446,0,1,0,NC,0,,,21,359,,,"18/4/2026, 9:42 PM"
5930b34b-e976-4a48-b6f7-3448b073f27b,b56d2d12722948309be882515f7021c5,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",ALBR0400,c0f35096-83f1-497d-853b-fcffdff46014,250000,250000,100,y,,,136,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,87d508b3-034a-43bb-b248-c03b90be0e8e,20280813,0,9116,0,,,0,0,,34,v3.4.15,116,1,1,0,,0,,,21,362,,uid-auth-server-prod-rmq2-54954d7586-fvqs9,"18/4/2026, 9:42 PM"
6329abb0-3cdf-4475-b051-9202effcff71,4de40edec3ce4b7d87ceb929cc4bcb09,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",IPPBMP_1399576,4d330d99-c303-45ab-a8bb-670ef0ea3293,3360000,3360000,2500,y,,,35,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,450,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,23,442,,uid-auth-server-6d4ff9f7b6-kmlrg,"18/4/2026, 9:42 PM"
79a4bb8d-2b74-4a08-ad80-3b379e8f1c10,56b41eb867314d15b06c0c9b08c33280,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",CSCOD_BH_NS687658,290bf981-c375-4399-a3fc-b5d166a9ef33,650000,PMKSN10190,1800,n,100,,31,D,,,,,,20250923,0,168,0,,,0,0,,0,,0,0,0,0,,0,,,21,360,,uid-auth-server-mndc-prod-rmq1-546b65fc59-mshg9,"18/4/2026, 9:42 PM"
d975bcd5-4751-4cba-980d-37f5e3d1b295,b1b67509ef5e464e948b104b466f8ea3,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",GJ_GOG_ARV_NS894951,75c76d4a-a331-47d6-8f6e-94b8f1b7dbbd,1960000,1960000,1400,y,,,45,O,,,,,,20280813,0,212,0,,,0,0,,0,,0,0,0,0,,0,,,24,672,23b292cf24e9db85ef40ad3773cb9c67cb2662ec,uid-auth-server-prod-rmq1-646c69f459-ttv6b,"18/4/2026, 9:42 PM"
565a59c2-6831-4c32-bb3f-c6d209a3555b,a80ee68832ba46adb6deae43c7ab7bd6,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",IPPBND_1457220,2cf7a4af-93de-4fc9-bc3e-76605c738ebc,650000,PBATS10001,1800,y,,,91,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,421,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,6,71,,uid-auth-server-prod-ceph-5f8d7877f-mqtt7,"18/4/2026, 9:42 PM"
3f42b969-5a7f-499e-84b5-a6c6706fce20,ab4e6be1c177439e925cfd2c9993e424,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",WCD_RJ_UD_NS797004,58074004-1b5b-4e0f-aab5-8523fef7aaaa,2980000,SERVICEMON,1200,y,,,550,F,,,,,,,,142198,0,,,0,0,NC,34,,227,0,1,0,NC,0,,,8,93,,,"18/4/2026, 9:42 PM"
1b31ea35-fd38-40c4-b48e-935e74c24425,89f8fc740e0144b9814a096c4bed1c3b,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",2084_S_AKASHKDKRB,9136fbd0-ea71-4fb3-b3d0-424c05288a91,650000,PPDSC10052,1800,y,,,113,F,VTK.RENESAS.001,1.1.4,LINKWELL.LTPL,VTK.L1.V400,f3841818-8985-4adb-b4d1-56a12317e923,20280813,0,12310,0,,,0,0,,34,v3.4.15,193,1,1,0,,0,,,22,396,,uid-auth-server-mndc-prod-rmq4-78f8d64c9f-z27zb,"18/4/2026, 9:42 PM"
f8361f03-04d6-4616-8184-285a30b81946,08faf291d13045fb9069a07b76cb7a12,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",IPPBMP_1399576,4d330d99-c303-45ab-a8bb-670ef0ea3293,3360000,3360000,2500,y,,,58,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,383,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,23,442,,uid-auth-server-mndc-prod-rmq2-694dd857-fks8k,"18/4/2026, 9:42 PM"
eedbd603-0172-4e70-9a2c-c00fd6b0b67c,91c100c2e7ca4f2396a98f7962adb242,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",WCD_RJ_AL_NS803032,01c3f1b5-51b5-4ffb-a977-7d2ab0f3a7ec,2980000,SERVICEMON,1200,y,,,402,I,,,,,,,,219230,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,8,107,,,"18/4/2026, 9:42 PM"
b2b5f534-7310-44c0-a5de-5310bddddbb4,35d462b70a004d1a971fae7c4f22b3ac,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",WCDIPV_NAG906463,3076bfae-8659-4df3-a6fa-0b72d55a252b,3440000,3440000,1800,y,,,44,O,,,,,,20280813,0,121,0,,,0,0,,0,,0,0,0,0,,0,,,18,294,1895af5aaf8831ff2df43a407b483e1e6ea53659,uid-auth-server-prod-ceph-5f8d7877f-bpzqx,"18/4/2026, 9:42 PM"
0d0fc6bc-855f-4604-9f7d-e5d75ab0bf68,00f0a6fa837a4e2384f9e5eb7d0b804e,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",OCSA4603,b94d22d1-d1b6-4115-8911-7633e41811ed,2980000,2980000,1200,y,,,35,O,,,,,,20250923,0,189,0,,,0,0,,0,,0,0,0,0,,0,,,21,359,2f19870e68f26059efea03aeaff8040b6a8e6832,uid-auth-server-mndc-prod-rmq4-78f8d64c9f-jj6ks,"18/4/2026, 9:42 PM"
fa048a9d-5ce6-4cf3-9e98-a5e1e63a64fc,01239fa88ad84301b365e1fe1ae31ce4,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",MH_WITI_SO_NS319373,9a813a74-580a-4a58-847b-29f93187e7a9,23000100,23000100,100,y,,,171,F,NXP.IDEMIA.001,1.1.4,Morpho.SmartChip,CBME3RD,c3ce3cda-58fd-44c2-9a7d-fb319a7fbef7,20280813,0,15389,0,,,0,0,,34,v3.4.15,446,1,1,0,,0,,,27,2730,,uid-auth-server-mndc-prod-rmq2-694dd857-m595t,"18/4/2026, 9:42 PM"
51a1d386-b12e-4eec-8d5c-7e11802e4fe7,f919bfc4c83b4b6dbe8226beb37b7746,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",2163_KAILASH_N,c4d566f4-8bb1-4930-9e88-9661eb1cc540,3510000,3510000,1200,y,,,171,F,RENESAS.ACPL.001,1.3.5,STARTEK.ACPL,FM220U L1,9db93b03-59ac-424f-acf5-c39a48acdce1,20280813,0,12268,0,,,0,0,,34,v3.4.15,60,1,1,0,,0,,,6,614,,uid-auth-server-mndc-77ff45558c-8g7zl,"18/4/2026, 9:42 PM"
c3237da7-3c3a-43fb-be5b-bc4f0a9dd487,3e7ce2edc4344bfeb4167fc5b3fd14b7,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",2163_KAILASH_N,c4d566f4-8bb1-4930-9e88-9661eb1cc540,3510000,3510000,1200,y,,,203,F,RENESAS.ACPL.001,1.3.5,STARTEK.ACPL,FM220U L1,9db93b03-59ac-424f-acf5-c39a48acdce1,20280813,0,12224,0,,,0,0,,34,v3.4.15,75,1,1,0,,0,,,6,614,,uid-auth-server-mndc-prod-rmq1-546b65fc59-42xqf,"18/4/2026, 9:42 PM"
0bf48f59-52eb-49c1-ba17-bc1681d752dd,ef3934dfc4f34201b115b977484d80cb,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",IPPBMH_1401542,746425a5-98d4-431a-81c9-03edda6e682b,3540000,3540000,1100,y,,,41,O,,,,,,20280813,0,212,0,,,0,0,,0,,0,0,0,0,,0,,,27,507,351c83ba574071165d9766185bb02f95e7b5f9ad,uid-auth-server-mndc-prod-rmq1-546b65fc59-d5qcq,"18/4/2026, 9:42 PM"
b9005b17-3981-4f51-9965-77a8decba878,d353c77dc7c9459e9ae390d393152cda,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,487,I,,,,,,,,244053,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,5,58,,,"18/4/2026, 9:42 PM"
c1f1c8f6-3952-411a-9ce1-47ce63edbe6e,08e2434038894a5db54f40ee4b329024,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,250,F,,,,,,,,742,0,,,0,0,NC,34,v3.4.15,303,1,0,0,NC,0,,,5,58,,,"18/4/2026, 9:42 PM"
75903fc0-13bf-4813-88cc-258f3ff6d1b1,990ab2e29cba425f9fca4392ddb1379d,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,n,300,,436,I,,,,,,,,263988,0,,,0,0,NC,0,,0,0,0,0,NC,0,,,5,58,,,"18/4/2026, 9:42 PM"
80651313-c88e-4fcb-96fd-1ce91ef8b80a,26cb9766b1ba46b08a8e469877189aea,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",UT_UGB_PI_NS808033,fbadbcea-fb98-43a3-8061-0dcac0c8c50e,340000,340000,1200,y,,,88,F,,,,,,,,997,0,,,0,0,NC,34,v3.4.15,260,1,0,0,NC,0,,,5,58,,,"18/4/2026, 9:42 PM"
dbeb9a3f-b438-4d7e-b0b5-c419f0d85d2f,82178a848d074ac09156652342591c11,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",MP_0515U_SD_NS898058,8b04b7d7-6c85-4919-8b7f-18e3765e70b9,23000200,23000200,100,y,,,35,DO,,,,,,20221021,0,164,0,,,0,0,,0,,0,0,0,0,,0,,,23,445,f8e7b93765add2727a0f9336f68b8e53fc84e0eb,uid-auth-server-prod-rmq1-646c69f459-rgql2,"18/4/2026, 9:42 PM"
fb2de0e4-4f48-4790-8804-94dbbb7f00c8,60daeb018c094c5693afd0d618821561,"18/4/2026, 9:42 PM","18/4/2026, 9:42 PM",UPSIL15108,4ab8869d-74c9-4f69-b40b-e283dab3d3b8,3510000,3510000,1200,y,,,118,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,5456d821-3116-4fae-9a11-b909ac7fed58,20280813,0,10080,0,,,0,0,,34,v3.4.15,230,1,1,0,,0,,,9,137,,uid-auth-server-mndc-prod-rmq2-694dd857-7csdp,"18/4/2026, 9:42 PM"
7e6c998a-6b0b-44ae-8fd8-b29a74fdaa9d,43a0c631f3534575855743059f832c07,"18/4/2026, 9:37 PM","18/4/2026, 9:36 PM",WCD_RJ_BH_NS898430,7954a70b-0011-4c77-af1d-60b7e587dbc4,2980000,2980000,1200,y,,,159,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,308079d7-ba06-444c-8eac-61caeb8240ca,20280813,0,8416,0,,,0,0,,34,v3.4.15,124,1,1,0,,0,,,8,91,,uid-auth-server-mndc-prod-rmq1-546b65fc59-rv8xc,"18/4/2026, 9:37 PM"
71abb202-d1c8-4531-b59d-e7f9e5a18a9e,2a496e20ffb146c295588b6d28cd9922,"18/4/2026, 9:37 PM","18/4/2026, 9:37 PM",RJ_CSC_JA_NS537078,1f23baaf-fbed-4777-a9cc-2f858c8a4f00,2980000,2980000,1200,y,,,36,O,,,,,,20250923,0,189,0,,,0,0,,0,,0,0,0,0,,0,,,8,818,da00ad05c5f72a322ff53cf298f5e99f1b2d9d76,uid-auth-server-6d4ff9f7b6-kmlrg,"18/4/2026, 9:37 PM"
e7326ac1-4a16-4b49-bd31-643b275072bc,1a07ef3bb7e84e7f91732f85919c31e6,"18/4/2026, 9:37 PM","18/4/2026, 9:37 PM",UPSIL15108,4ab8869d-74c9-4f69-b40b-e283dab3d3b8,3510000,3510000,1200,y,,,235,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,5456d821-3116-4fae-9a11-b909ac7fed58,20280813,0,9776,0,,,0,0,,34,v3.4.15,32,1,1,0,,0,,,9,137,,uid-auth-server-mndc-prod-rmq4-78f8d64c9f-7996x,"18/4/2026, 9:37 PM"
65a5e573-f3e2-4f40-a3ba-afe77e4fb458,1acf653e9431450e82bc15de4a15ebe7,"18/4/2026, 9:37 PM","18/4/2026, 9:37 PM",IPPBUP_1299699,35b6ec7c-75e3-4283-8303-ea8143464683,3360000,3360000,2500,y,,,48,P,UIDAI.ONLINE.001,1.0.0,UIDAI.UIDAI,UIDAI.ONLINE,6a34b4aa-2446-4e3f-864a-7ac49147afe4,20280813,0,3318,442,MUT,2.5,1,0,,0,,0,0,0,0,,0,,,9,132,,uid-auth-server-prod-rmq1-646c69f459-68brk,"18/4/2026, 9:37 PM"
efd6e449-67cf-44f7-b13d-5960a808212d,bfc81d73912f415b9c8a2ac85fe942c0,"18/4/2026, 9:37 PM","18/4/2026, 9:37 PM",WB_UBIO_NS821753,e5b26878-608d-41b4-9f69-1f2eb5250af5,2980000,2980000,1200,y,,,33,O,,,,,,20250923,0,189,0,,,0,0,,0,,0,0,0,0,,0,,,19,321,a0231f70dad88e45456c71eb94870fd72ca1f628,uid-auth-server-prod-rmq2-54954d7586-gd4kj,"18/4/2026, 9:37 PM"
3969465d-4d20-4bf4-b38c-9ca1592d95dd,aea377df0f0f4bf1977bf1af7fbf6ece,"18/4/2026, 9:37 PM","18/4/2026, 9:37 PM",ASU_IOB_NS860103,bc20617f-0aac-41fe-9610-5e322d92c137,70000,70000,100,y,,,140,FO,RENESAS.ACPL.001,1.3.5,STARTEK.ACPL,FM220U L1,292c5535-2702-4591-8574-97bfb4e6543a,20280813,0,9362,0,,,0,0,,34,v3.4.15,63,1,1,0,,0,,,19,324,bd4f7446b44691b0c792ca4029f6fd79cd54f2a4,uid-auth-server-mndc-prod-rmq4-78f8d64c9f-cpcpm,"18/4/2026, 9:37 PM"
3bb7e053-109c-4bf4-9c7d-9181d7a8e997,d9299dc5981d4dc5aa2cfb0ee3fbf204,"18/4/2026, 9:37 PM","18/4/2026, 9:37 PM",HP_EDUC_NS822543,a456f7e0-92a5-4a84-8e99-e9a98d11dda7,180000,180000,100,y,,,199,F,RENESAS.MANTRA.001,1.4.1,MANTRA.MSIPL,MFS110,c1f307e1-6928-4e28-a2a0-374c3d002c2d,20280813,0,10004,0,,,0,0,,34,v3.4.15,446,1,1,0,,0,,,2,20,,uid-auth-server-prod-rmq1-646c69f459-rgql2,"18/4/2026, 9:37 PM"
